rank,min_ov,max_ov,n_ov1,n_ov2,n_ov3,n_ov4,var_ov,sigma_min,sigma_2nd,d_min,d_max,d_mean,gram_eig_min,fiedler,fiedler_bin,lap_eig3,null_dim,null_min_weight,group
10,1,4,8,21,14,2,0.617284,0.334155,0.406595,2,6,4.0000,0.090187,16.977536,10.000000,19.500418,0,None,FR
10,1,4,9,21,11,4,0.750617,0.325532,0.631148,2,8,4.4444,0.094613,16.048883,10.000000,19.590629,0,None,FR
10,1,4,7,23,13,2,0.572840,0.242546,0.653260,2,8,4.6667,0.048430,17.247746,10.000000,19.769739,0,None,FR
10,1,4,8,20,16,1,0.572840,0.222815,0.747456,2,8,4.5556,0.013561,18.082218,10.000000,18.576846,0,None,FR
10,1,4,9,18,17,1,0.617284,0.339335,0.531185,2,8,4.5556,0.061017,17.315826,10.000000,19.292124,0,None,FR
10,1,4,10,16,18,1,0.661728,0.310297,0.499954,2,8,4.4444,0.041384,17.220690,10.000000,18.593023,0,None,FR
10,1,4,8,22,12,3,0.661728,0.439022,0.465052,2,8,4.4444,0.060195,17.317233,10.000000,19.547882,0,None,FR
10,1,4,9,21,11,4,0.750617,0.329390,0.586990,2,8,4.5556,0.074561,16.117112,10.000000,19.541978,0,None,FR
10,1,4,9,21,11,4,0.750617,0.354805,0.541577,2,8,4.2222,0.053083,16.325984,10.000000,18.899035,0,None,FR
10,1,4,8,20,16,1,0.572840,0.285041,0.595122,2,8,4.7778,0.062739,17.750857,10.000000,19.260711,0,None,FR
10,1,4,7,22,15,1,0.528395,0.232533,0.649884,2,6,4.3333,0.039779,18.362300,10.000000,19.582659,0,None,FR
10,1,4,7,23,13,2,0.572840,0.313602,0.536060,2,6,4.4444,0.028564,18.170397,10.000000,18.670840,0,None,FR
10,1,4,4,29,10,2,0.439506,0.216778,0.456200,2,8,4.4444,0.058988,18.854634,10.000000,19.222393,0,None,FR
10,1,3,7,21,17,0,0.483951,0.336444,0.425082,2,6,4.5556,0.037865,18.979133,10.000000,19.363123,0,None,FR
10,1,4,8,22,12,3,0.661728,0.263793,0.684564,2,8,4.4444,0.050481,16.690766,10.000000,19.965952,0,None,FR
10,1,3,9,17,19,0,0.572840,0.298562,0.488334,2,8,4.6667,0.070954,17.617431,10.000000,19.164706,0,None,FR
10,1,4,6,24,14,1,0.483951,0.184875,0.702746,2,6,4.4444,0.037631,18.447302,10.000000,19.835641,0,None,FR
10,1,4,8,21,14,2,0.617284,0.403781,0.527504,2,8,4.4444,0.074118,18.184899,10.000000,18.677177,0,None,FR
10,1,4,10,21,8,6,0.883951,0.455342,0.532343,2,8,4.1111,0.056592,15.680703,10.000000,19.033147,0,None,FR
10,1,4,9,20,13,3,0.706173,0.389010,0.459579,2,8,4.4444,0.074809,16.531805,10.000000,19.429118,0,None,FR
10,1,4,8,21,14,2,0.617284,0.339380,0.577003,2,8,4.3333,0.040032,17.728046,10.000000,19.062774,0,None,FR
10,1,4,9,20,13,3,0.706173,0.312660,0.550599,2,8,4.7778,0.054416,16.197421,10.000000,19.968827,0,None,FR
10,1,4,7,25,9,4,0.661728,0.417705,0.502113,2,8,4.3333,0.084641,17.457030,10.000000,18.818438,0,None,FR
10,1,4,7,22,15,1,0.528395,0.262815,0.508004,2,8,4.4444,0.042938,18.158306,10.000000,19.390812,0,None,FR
10,1,4,7,23,13,2,0.572840,0.275277,0.560129,2,8,4.1111,0.109876,17.527885,10.000000,19.757535,0,None,FR
10,1,4,10,17,16,2,0.706173,0.392606,0.579063,2,8,4.5556,0.042342,16.801010,10.000000,19.332505,0,None,FR
10,1,4,6,24,14,1,0.483951,0.175426,0.723104,2,8,4.8889,0.030576,17.856667,10.000000,19.765364,0,None,FR
10,1,3,9,17,19,0,0.572840,0.329080,0.492007,2,6,4.1111,0.041143,17.575293,10.000000,19.756616,0,None,FR
10,1,3,7,21,17,0,0.483951,0.185257,0.761864,2,8,4.4444,0.040894,18.751890,10.000000,18.831247,0,None,FR
10,1,3,6,23,16,0,0.439506,0.205927,0.596367,2,6,4.5556,0.016925,19.091593,10.000000,20.158818,0,None,FR
10,1,4,5,26,13,1,0.439506,0.196219,0.565936,2,6,4.2222,0.040310,18.697206,10.000000,19.692078,0,None,FR
10,1,4,7,24,11,3,0.617284,0.358720,0.538525,2,8,4.3333,0.099133,18.199374,10.000000,18.776751,0,None,FR
10,1,4,8,22,12,3,0.661728,0.290099,0.650322,2,8,4.3333,0.045589,16.954150,10.000000,18.921473,0,None,FR
10,1,4,9,18,17,1,0.617284,0.316313,0.541074,2,8,4.5556,0.038028,17.631871,10.000000,19.516293,0,None,FR
10,1,4,7,22,15,1,0.528395,0.200818,0.699764,2,6,4.2222,0.018857,17.730749,10.000000,19.614035,0,None,FR
10,1,4,9,21,11,4,0.750617,0.382498,0.592851,2,8,4.6667,0.064242,16.280058,10.000000,19.233788,0,None,FR
10,1,4,9,19,15,2,0.661728,0.331413,0.464743,2,8,4.7778,0.028231,16.714721,10.000000,19.625408,0,None,FR
10,1,4,8,22,12,3,0.661728,0.345296,0.570588,2,6,4.1111,0.042960,16.860973,10.000000,19.697266,0,None,FR
10,1,4,12,16,12,5,0.928395,0.479347,0.639293,2,8,4.1111,0.069941,15.793568,10.000000,18.029157,0,None,FR
10,1,3,4,27,14,0,0.350617,0.104412,1.000000,2,8,4.7778,0.003406,19.350110,10.000000,19.736400,0,None,FR
10,1,4,9,20,13,3,0.706173,0.399180,0.532585,2,6,4.1111,0.089468,16.607390,10.000000,19.631675,0,None,FR
10,1,4,8,21,14,2,0.617284,0.281433,0.506785,2,8,4.4444,0.043983,17.404481,10.000000,18.806387,0,None,FR
10,1,4,6,24,14,1,0.483951,0.216471,0.521509,2,8,4.6667,0.038071,17.811972,10.000000,20.210844,0,None,FR
10,1,4,8,21,14,2,0.617284,0.191183,0.658312,2,6,4.1111,0.023353,16.357656,10.000000,20.499065,0,None,FR
10,1,4,6,25,12,2,0.528395,0.238072,0.661168,2,6,4.2222,0.072027,18.420132,10.000000,19.061041,0,None,FR
10,1,4,7,22,15,1,0.528395,0.203301,0.797535,2,8,4.6667,0.038730,18.679484,10.000000,19.198425,0,None,FR
10,1,4,8,21,14,2,0.617284,0.283440,0.547300,2,8,4.5556,0.019090,17.093549,10.000000,19.299313,0,None,FR
10,1,4,9,20,13,3,0.706173,0.353073,0.648915,2,8,4.3333,0.059905,17.313362,10.000000,18.430807,0,None,FR
10,1,4,8,21,14,2,0.617284,0.302780,0.500480,2,8,4.6667,0.097698,17.139601,10.000000,19.364942,0,None,FR
10,1,4,7,22,15,1,0.528395,0.264434,0.460052,2,8,4.4444,0.022943,18.156500,10.000000,19.254701,0,None,FR
10,1,4,7,24,11,3,0.617284,0.392050,0.525671,2,8,4.4444,0.069592,17.117759,10.000000,19.608052,0,None,FR
10,1,4,8,21,14,2,0.617284,0.313697,0.555186,2,8,4.4444,0.034020,17.356020,10.000000,19.284507,0,None,FR
10,1,4,9,19,15,2,0.661728,0.340723,0.530904,2,8,4.6667,0.082291,17.057553,10.000000,19.418431,0,None,FR
10,1,4,6,26,10,3,0.572840,0.367265,0.456422,2,8,4.4444,0.082231,17.920633,10.000000,19.342162,0,None,FR
10,1,4,6,25,12,2,0.528395,0.211949,0.639690,2,8,4.2222,0.011731,18.520807,10.000000,18.673702,0,None,FR
10,1,4,6,25,12,2,0.528395,0.177690,0.674683,2,8,4.6667,0.013981,17.192456,10.000000,20.231267,0,None,FR
10,1,4,7,22,15,1,0.528395,0.169221,0.794410,2,8,4.4444,0.028660,17.680419,10.000000,19.357684,0,None,FR
10,1,4,8,20,16,1,0.572840,0.365374,0.544019,2,8,4.5556,0.033721,18.419581,10.000000,19.187326,0,None,FR
10,1,3,6,23,16,0,0.439506,0.517272,0.653972,2,6,4.6667,0.093956,18.505121,10.000000,19.322552,0,None,FR
10,1,4,9,20,13,3,0.706173,0.348639,0.501695,2,8,4.4444,0.070845,16.387735,10.000000,19.416960,0,None,FR
10,1,4,7,22,15,1,0.528395,0.252686,0.543601,2,6,4.4444,0.049927,18.486317,10.000000,19.111898,0,None,FR
10,1,4,8,22,12,3,0.661728,0.347339,0.443541,2,8,4.7778,0.037748,16.849117,10.000000,19.048549,0,None,FR
10,1,4,8,20,16,1,0.572840,0.334246,0.529986,2,8,4.4444,0.078550,18.038387,10.000000,19.200409,0,None,FR
10,1,4,6,24,14,1,0.483951,0.212499,0.643335,2,8,4.7778,0.039305,18.390640,10.000000,19.502318,0,None,FR
10,1,4,8,21,14,2,0.617284,0.316680,0.531082,2,8,4.7778,0.072445,17.563208,10.000000,19.385978,0,None,FR
10,1,4,10,18,14,3,0.750617,0.431781,0.522058,2,8,4.2222,0.094408,17.141807,10.000000,18.729024,0,None,FR
10,1,4,5,27,11,2,0.483951,0.186133,0.606823,2,8,4.4444,0.014046,18.625891,10.000000,18.881718,0,None,FR
10,1,4,7,22,15,1,0.528395,0.222865,0.646920,2,8,4.6667,0.056987,18.329820,10.000000,18.852391,0,None,FR
10,1,4,12,15,14,4,0.883951,0.337208,0.702490,2,8,4.2222,0.069720,15.569826,10.000000,18.684235,0,None,FR
10,1,4,6,24,14,1,0.483951,0.257271,0.493280,2,8,4.4444,0.059105,18.741438,10.000000,19.530659,0,None,FR
10,1,4,9,19,15,2,0.661728,0.372244,0.452623,2,8,4.8889,0.049409,16.556744,10.000000,20.084349,0,None,FR
10,1,4,7,26,7,5,0.706173,0.375721,0.668775,2,8,4.1111,0.066644,16.910443,10.000000,19.433550,0,None,FR
10,1,4,11,16,15,3,0.795062,0.393236,0.622882,2,8,4.4444,0.068236,17.144764,10.000000,17.445594,0,None,FR
10,1,4,11,15,17,2,0.750617,0.412670,0.574489,2,6,3.8889,0.099405,16.744175,10.000000,18.955835,0,None,FR
10,1,4,8,20,16,1,0.572840,0.333431,0.497592,2,8,4.6667,0.056489,18.245771,10.000000,19.332232,0,None,FR
10,1,4,6,24,14,1,0.483951,0.298984,0.406080,2,8,4.3333,0.055479,18.610816,10.000000,19.458438,0,None,FR
10,1,4,7,24,11,3,0.617284,0.296261,0.441723,2,6,4.3333,0.023294,16.527516,10.000000,20.801309,0,None,FR
10,1,4,10,16,18,1,0.661728,0.390362,0.529623,2,8,4.8889,0.064556,17.328062,10.000000,18.881816,0,None,FR
10,1,4,11,16,15,3,0.795062,0.275690,0.651595,2,8,4.5556,0.032277,15.364449,10.000000,20.281823,0,None,FR
10,1,4,6,25,12,2,0.528395,0.224132,0.627243,2,8,4.7778,0.037262,18.245761,10.000000,19.286367,0,None,FR
10,1,4,5,27,11,2,0.483951,0.212690,0.552591,2,6,4.4444,0.037531,18.610918,10.000000,19.427892,0,None,FR
10,1,4,10,18,14,3,0.750617,0.431781,0.522058,2,8,4.2222,0.094408,17.141807,10.000000,18.729024,0,None,FR
10,1,4,7,22,15,1,0.528395,0.287379,0.577149,2,8,4.5556,0.074715,18.750287,10.000000,19.197246,0,None,FR
10,1,4,5,26,13,1,0.439506,0.148189,0.674959,2,6,4.2222,0.027446,17.977566,10.000000,20.164056,0,None,FR
10,1,4,7,22,15,1,0.528395,0.236065,0.533441,2,8,4.6667,0.017603,17.658219,10.000000,20.000000,0,None,FR
10,1,4,7,24,11,3,0.617284,0.257250,0.699156,2,8,4.7778,0.048785,17.470819,10.000000,18.818968,0,None,FR
10,1,4,7,24,11,3,0.617284,0.322832,0.649948,2,8,4.6667,0.027269,17.932552,10.000000,19.139313,0,None,FR
10,1,4,9,19,15,2,0.661728,0.377657,0.506134,2,8,4.3333,0.055757,17.764621,10.000000,18.542701,0,None,FR
10,1,4,7,23,13,2,0.572840,0.288070,0.622049,2,8,4.2222,0.062386,17.848088,10.000000,19.281699,0,None,FR
10,1,4,6,27,8,4,0.617284,0.234526,0.644483,2,8,4.6667,0.028898,16.927702,10.000000,19.928299,0,None,FR
10,1,4,9,20,13,3,0.706173,0.400051,0.521629,2,8,4.5556,0.046445,16.366454,10.000000,19.705155,0,None,FR
10,1,4,7,25,9,4,0.661728,0.349146,0.517761,2,8,4.1111,0.097540,17.133262,10.000000,18.894338,0,None,FR
10,1,4,8,21,14,2,0.617284,0.245634,0.664921,2,8,4.5556,0.030919,17.524351,10.000000,18.754589,0,None,FR
10,1,4,10,18,14,3,0.750617,0.349525,0.526423,2,8,4.8889,0.067242,16.397913,10.000000,18.717303,0,None,FR
10,1,4,5,28,9,3,0.528395,0.296353,0.504113,2,8,4.4444,0.055860,17.604413,10.000000,20.232254,0,None,FR
10,1,4,9,18,17,1,0.617284,0.308761,0.518544,2,6,4.3333,0.026387,17.783014,10.000000,18.572442,0,None,FR
10,1,4,9,19,15,2,0.661728,0.249250,0.684143,2,8,4.4444,0.036224,16.648385,10.000000,19.358144,0,None,FR
10,1,4,5,27,11,2,0.483951,0.184276,0.585861,2,6,4.2222,0.048139,17.687756,10.000000,20.046350,0,None,FR
10,1,4,10,18,14,3,0.750617,0.382943,0.495575,2,8,4.0000,0.131900,16.697813,10.000000,18.618619,0,None,FR
10,1,4,7,22,15,1,0.528395,0.215600,0.705179,2,8,4.4444,0.043464,17.998467,10.000000,19.487775,0,None,FR
10,1,4,4,28,12,1,0.395062,0.456278,0.661284,2,8,4.7778,0.053588,18.528469,10.000000,20.238243,0,None,FR
10,1,4,11,17,13,4,0.839506,0.514347,0.582329,2,8,4.0000,0.150085,17.066157,10.000000,17.520099,0,None,FR
10,1,4,9,21,11,4,0.750617,0.425380,0.525213,2,8,4.4444,0.071410,16.491341,10.000000,18.880053,0,None,FR
10,1,4,8,21,14,2,0.617284,0.325689,0.601203,2,8,4.2222,0.066426,18.205368,10.000000,18.545110,0,None,FR
10,1,4,8,21,14,2,0.617284,0.320306,0.583873,2,8,4.4444,0.066499,17.361018,10.000000,20.101349,0,None,FR
10,1,4,6,24,14,1,0.483951,0.207082,0.577401,2,8,4.4444,0.030662,18.689176,10.000000,18.959807,0,None,FR
10,1,4,7,24,11,3,0.617284,0.232038,0.650813,2,8,4.3333,0.033039,16.915824,10.000000,19.505014,0,None,FR
10,1,4,5,28,9,3,0.528395,0.316053,0.397834,2,8,4.5556,0.047532,17.972061,10.000000,19.171253,0,None,FR
10,1,4,7,22,15,1,0.528395,0.342560,0.433926,2,6,4.4444,0.045613,17.989914,10.000000,20.069326,0,None,FR
10,1,4,8,20,16,1,0.572840,0.225497,0.739923,2,8,4.4444,0.055342,17.525953,10.000000,19.464617,0,None,FR
10,1,4,11,16,15,3,0.795062,0.463900,0.566940,2,8,4.4444,0.056530,16.643628,10.000000,18.862245,0,None,FR
10,1,4,7,23,13,2,0.572840,0.316447,0.551038,2,8,4.4444,0.048351,17.519507,10.000000,19.665178,0,None,FR
10,1,4,9,19,15,2,0.661728,0.365263,0.519766,2,8,4.0000,0.049887,17.597790,10.000000,18.473578,0,None,FR
10,1,4,5,28,9,3,0.528395,0.245699,0.621295,2,8,4.4444,0.031740,18.248923,10.000000,19.479719,0,None,FR
10,1,4,8,20,16,1,0.572840,0.237903,0.553737,2,6,4.4444,0.052085,17.511263,10.000000,19.351645,0,None,FR
10,1,4,7,25,9,4,0.661728,0.371777,0.577343,2,8,4.4444,0.064065,16.839842,10.000000,19.683922,0,None,FR
10,1,4,10,17,16,2,0.706173,0.344425,0.503566,2,8,4.2222,0.102897,16.902580,10.000000,18.505791,0,None,FR
10,1,4,6,24,14,1,0.483951,0.222209,0.597917,2,6,4.5556,0.025594,17.945669,10.000000,20.000000,0,None,FR
10,1,4,7,23,13,2,0.572840,0.349743,0.407261,2,8,4.7778,0.026136,17.529739,10.000000,19.089908,0,None,FR
10,1,4,5,27,11,2,0.483951,0.294225,0.409302,2,8,4.6667,0.033557,18.079580,10.000000,19.897192,0,None,FR
10,1,4,6,27,8,4,0.617284,0.257783,0.628096,2,6,4.2222,0.028946,16.690856,10.000000,20.360954,0,None,FR
10,1,4,9,19,15,2,0.661728,0.311743,0.519054,2,8,4.4444,0.060508,16.839322,10.000000,19.095317,0,None,FR
10,1,4,7,24,11,3,0.617284,0.305758,0.410724,2,8,4.8889,0.021743,16.581796,10.000000,20.245588,0,None,FR
10,1,4,6,25,12,2,0.528395,0.334237,0.451285,2,8,4.4444,0.048751,18.110666,10.000000,19.257641,0,None,FR
10,1,4,7,22,15,1,0.528395,0.250533,0.522120,2,6,4.2222,0.087734,18.040708,10.000000,19.449786,0,None,FR
10,1,4,8,21,14,2,0.617284,0.351727,0.534780,2,8,4.5556,0.076613,17.184348,10.000000,19.760456,0,None,FR
10,1,3,9,17,19,0,0.572840,0.228122,0.709593,2,8,4.8889,0.034529,17.778763,10.000000,19.131466,0,None,FR
10,1,4,5,28,9,3,0.528395,0.272062,0.450619,2,8,4.7778,0.021928,17.700801,10.000000,19.676532,0,None,FR
10,1,4,6,25,12,2,0.528395,0.225522,0.559540,2,8,4.5556,0.021646,18.107330,10.000000,19.044989,0,None,FR
10,1,4,7,22,15,1,0.528395,0.279255,0.493709,2,6,4.3333,0.037527,18.065903,10.000000,19.547824,0,None,FR
10,1,4,7,25,9,4,0.661728,0.343668,0.523692,2,8,4.1111,0.121716,16.875802,10.000000,19.346140,0,None,FR
10,1,4,8,21,14,2,0.617284,0.384384,0.523537,2,8,4.6667,0.052522,17.318452,10.000000,19.787102,0,None,FR
10,1,4,9,19,15,2,0.661728,0.330315,0.546182,2,8,4.5556,0.068571,16.692948,10.000000,20.090243,0,None,FR
10,1,4,9,21,11,4,0.750617,0.318987,0.651755,2,8,4.5556,0.045486,15.856389,10.000000,20.413515,0,None,FR
10,1,4,6,26,10,3,0.572840,0.300827,0.511984,2,8,4.4444,0.022730,17.906071,10.000000,19.235209,0,None,FR
10,1,4,7,23,13,2,0.572840,0.319860,0.488942,2,6,4.3333,0.070692,17.973681,10.000000,19.323814,0,None,FR
10,1,4,8,20,16,1,0.572840,0.302791,0.519071,2,6,4.3333,0.019819,17.733470,10.000000,19.371896,0,None,FR
10,1,4,9,20,13,3,0.706173,0.337752,0.586601,2,8,4.4444,0.065482,17.159008,10.000000,18.410968,0,None,FR
10,1,4,6,25,12,2,0.528395,0.228553,0.660561,2,8,4.7778,0.018752,17.623829,10.000000,19.865664,0,None,FR
10,1,3,6,23,16,0,0.439506,0.159565,0.631738,2,6,4.4444,0.027286,18.852680,10.000000,18.915535,0,None,FR
10,1,4,8,20,16,1,0.572840,0.333724,0.558450,2,6,4.2222,0.075413,17.768905,10.000000,19.661177,0,None,FR
10,1,4,10,18,14,3,0.750617,0.320145,0.594273,2,8,4.0000,0.052163,16.307241,10.000000,18.980078,0,None,FR
10,1,3,7,21,17,0,0.483951,0.172487,0.776527,2,8,4.7778,0.019042,18.501729,10.000000,19.825129,0,None,FR
10,1,4,8,22,12,3,0.661728,0.327459,0.671505,2,8,4.4444,0.022529,17.316231,10.000000,19.012011,0,None,FR
10,1,3,5,25,15,0,0.395062,0.454547,0.745144,2,8,4.4444,0.124241,18.824248,10.000000,19.701851,0,None,FR
10,1,4,5,27,11,2,0.483951,0.246302,0.610730,2,8,4.7778,0.030428,18.433468,10.000000,19.760526,0,None,FR
10,1,4,9,19,15,2,0.661728,0.336980,0.545401,2,8,4.4444,0.033876,17.548482,10.000000,18.706600,0,None,FR
10,1,4,7,23,13,2,0.572840,0.206445,0.603505,2,8,4.5556,0.049240,17.604129,10.000000,18.773316,0,None,FR
10,1,4,6,24,14,1,0.483951,0.224706,0.541366,2,8,4.6667,0.048806,18.023340,10.000000,19.841540,0,None,FR
10,1,3,8,19,18,0,0.528395,0.259356,0.469382,2,8,4.5556,0.063072,18.063900,10.000000,19.028457,0,None,FR
10,1,4,9,19,15,2,0.661728,0.349743,0.545038,2,8,4.6667,0.035426,17.236378,10.000000,19.131121,0,None,FR
10,1,4,7,25,9,4,0.661728,0.323317,0.632898,2,8,4.4444,0.039218,17.033533,10.000000,19.335707,0,None,FR
10,1,4,5,28,9,3,0.528395,0.263097,0.563503,2,8,4.5556,0.016331,18.295821,10.000000,19.438106,0,None,FR
10,1,4,8,20,16,1,0.572840,0.234176,0.702382,2,8,4.7778,0.014447,17.727082,10.000000,19.365283,0,None,FR
10,1,3,7,21,17,0,0.483951,0.288794,0.448127,2,8,4.7778,0.018326,18.804475,10.000000,19.530462,0,None,FR
10,1,3,5,25,15,0,0.395062,0.137387,0.801606,2,6,4.6667,0.008251,19.399573,10.000000,19.583585,0,None,FR
10,1,4,8,20,16,1,0.572840,0.287782,0.654733,2,8,4.2222,0.084306,17.849532,10.000000,19.270502,0,None,FR
10,1,4,6,26,10,3,0.572840,0.399197,0.463565,2,6,4.3333,0.036820,18.164058,10.000000,19.322740,0,None,FR
10,1,4,7,23,13,2,0.572840,0.236359,0.522613,2,8,4.7778,0.035337,16.863488,10.000000,20.429260,0,None,FR
10,1,4,7,22,15,1,0.528395,0.275664,0.533391,2,8,4.5556,0.061801,17.941021,10.000000,20.093898,0,None,FR
10,1,4,5,27,11,2,0.483951,0.181742,0.661252,2,8,4.5556,0.024128,18.071418,10.000000,20.058404,0,None,FR
10,1,4,7,24,11,3,0.617284,0.265401,0.542567,2,8,4.6667,0.034143,17.692998,10.000000,18.484362,0,None,FR
10,1,4,6,26,10,3,0.572840,0.284224,0.520390,2,8,4.4444,0.030961,17.542233,10.000000,19.682868,0,None,FR
10,1,4,8,22,12,3,0.661728,0.317077,0.526824,2,8,4.7778,0.031980,17.570321,10.000000,18.301751,0,None,FR
10,1,4,5,26,13,1,0.439506,0.211052,0.437478,2,8,4.6667,0.016207,18.348204,10.000000,19.609015,0,None,FR
10,1,4,10,17,16,2,0.706173,0.284584,0.706199,2,8,4.2222,0.028609,16.567916,10.000000,19.222387,0,None,FR
10,1,4,6,25,12,2,0.528395,0.277402,0.466618,2,8,4.5556,0.041868,18.603826,10.000000,19.370727,0,None,FR
10,1,3,8,19,18,0,0.528395,0.259589,0.655441,2,8,4.3333,0.042655,18.489549,10.000000,19.104377,0,None,FR
10,1,4,7,23,13,2,0.572840,0.305722,0.561727,2,6,4.6667,0.036312,18.010654,10.000000,18.967315,0,None,FR
10,1,4,8,21,14,2,0.617284,0.240363,0.573687,2,8,4.2222,0.025400,16.672583,10.000000,20.075477,0,None,FR
10,1,4,5,27,11,2,0.483951,0.279525,0.371793,2,6,4.4444,0.069802,18.054183,10.000000,20.066128,0,None,FR
10,1,4,8,22,12,3,0.661728,0.259735,0.648158,2,8,4.5556,0.023584,16.849868,10.000000,19.126603,0,None,FR
10,1,4,8,21,14,2,0.617284,0.289077,0.543227,2,8,4.5556,0.023917,18.216774,10.000000,18.374750,0,None,FR
10,1,4,10,16,18,1,0.661728,0.412727,0.552525,2,8,4.5556,0.070679,17.061491,10.000000,19.440548,0,None,FR
10,1,4,5,27,11,2,0.483951,0.227500,0.527560,2,8,4.3333,0.061522,18.288175,10.000000,19.427504,0,None,FR
10,1,4,8,21,14,2,0.617284,0.236417,0.591634,2,8,4.5556,0.041632,17.278784,10.000000,18.764677,0,None,FR
10,1,4,7,22,15,1,0.528395,0.328986,0.496473,2,6,4.5556,0.044947,18.168052,10.000000,19.445887,0,None,FR
10,1,4,8,20,16,1,0.572840,0.244577,0.644585,2,8,4.2222,0.042833,17.688828,10.000000,19.319546,0,None,FR
10,1,4,5,26,13,1,0.439506,0.175958,0.533690,2,6,4.5556,0.030923,17.869120,10.000000,20.582997,0,None,FR
10,1,4,9,21,11,4,0.750617,0.371768,0.523836,2,8,4.3333,0.070477,16.417122,10.000000,18.823296,0,None,FR
10,1,4,10,16,18,1,0.661728,0.363990,0.564346,2,8,4.2222,0.061602,17.173673,10.000000,19.128050,0,None,FR
10,1,4,7,23,13,2,0.572840,0.301946,0.603579,2,8,4.5556,0.023600,18.471348,10.000000,18.902903,0,None,FR
10,1,4,6,24,14,1,0.483951,0.210463,0.532261,2,8,4.4444,0.028529,18.254779,10.000000,19.308087,0,None,FR
10,1,4,9,19,15,2,0.661728,0.331523,0.493937,2,8,4.0000,0.044410,16.714494,10.000000,19.915735,0,None,FR
10,1,4,9,19,15,2,0.661728,0.329467,0.646669,2,6,3.8889,0.084117,17.064730,10.000000,19.394854,0,None,FR
10,1,4,4,28,12,1,0.395062,0.146140,0.762288,2,6,4.4444,0.024770,18.696613,10.000000,20.063773,0,None,FR
10,1,4,6,24,14,1,0.483951,0.154129,0.741041,2,6,4.2222,0.026502,17.616218,10.000000,20.187129,0,None,FR
10,1,4,6,24,14,1,0.483951,0.166087,0.726115,2,8,4.5556,0.007929,17.872408,10.000000,19.952396,0,None,FR
10,1,4,6,26,10,3,0.572840,0.245845,0.641584,2,8,4.0000,0.061502,17.434304,10.000000,19.417258,0,None,FR
10,1,4,6,25,12,2,0.528395,0.318103,0.441807,2,8,4.6667,0.044506,18.577543,10.000000,19.186956,0,None,FR
10,1,4,4,28,12,1,0.395062,0.167162,0.517638,2,8,4.5556,0.023181,18.276235,10.000000,20.625800,0,None,FR
10,1,4,7,22,15,1,0.528395,0.277629,0.516281,2,8,4.5556,0.026220,18.293327,10.000000,19.128891,0,None,FR
10,1,4,10,18,14,3,0.750617,0.375336,0.641573,2,8,4.3333,0.041369,16.540451,10.000000,18.735815,0,None,FR
10,1,4,8,23,10,4,0.706173,0.391355,0.475915,2,8,4.4444,0.059273,16.707491,10.000000,19.297681,0,None,FR
10,1,4,6,25,12,2,0.528395,0.297547,0.499156,2,8,4.7778,0.063898,18.055908,10.000000,20.000000,0,None,FR
10,1,4,5,27,11,2,0.483951,0.213930,0.600621,2,8,4.5556,0.012672,18.240568,10.000000,19.594498,0,None,FR
10,1,4,6,25,12,2,0.528395,0.198535,0.660202,2,8,4.5556,0.031653,17.887224,10.000000,19.351929,0,None,FR
10,1,4,7,23,13,2,0.572840,0.311172,0.573274,2,8,4.2222,0.088510,18.318250,10.000000,18.481447,0,None,FR
10,1,4,8,20,16,1,0.572840,0.358903,0.400289,2,8,4.4444,0.035957,17.556786,10.000000,19.247506,0,None,FR
10,1,3,7,21,17,0,0.483951,0.202916,0.655488,2,8,4.5556,0.016658,18.422955,10.000000,19.770046,0,None,FR
10,1,4,8,20,16,1,0.572840,0.337206,0.563223,2,8,4.3333,0.081704,18.019696,10.000000,19.287603,0,None,FR
10,1,4,8,20,16,1,0.572840,0.250684,0.567605,2,8,4.6667,0.023220,17.500892,10.000000,19.269361,0,None,FR
10,1,4,8,20,16,1,0.572840,0.284925,0.529399,2,8,4.2222,0.086074,17.261515,10.000000,20.019848,0,None,FR
10,1,3,6,23,16,0,0.439506,0.187412,0.556917,2,8,4.5556,0.013740,19.190794,10.000000,19.244531,0,None,FR
10,1,4,6,25,12,2,0.528395,0.277176,0.548737,2,8,4.4444,0.074656,18.502807,10.000000,19.328370,0,None,FR
10,1,4,6,27,8,4,0.617284,0.391250,0.518395,2,8,4.4444,0.058603,18.132674,10.000000,19.027407,0,None,FR
10,1,4,8,20,16,1,0.572840,0.327886,0.513487,2,8,4.7778,0.080868,18.026355,10.000000,18.955097,0,None,FR
10,1,4,8,22,12,3,0.661728,0.297169,0.548690,2,8,4.7778,0.015360,16.419717,10.000000,20.272525,0,None,FR
10,1,4,7,25,9,4,0.661728,0.334198,0.485339,2,8,4.4444,0.066561,17.497084,10.000000,18.236659,0,None,FR
10,1,4,10,18,14,3,0.750617,0.361552,0.590520,2,6,3.7778,0.116049,17.080349,10.000000,17.882563,0,None,FR
10,1,4,7,22,15,1,0.528395,0.215800,0.623045,2,8,4.6667,0.014566,17.527259,10.000000,19.973535,0,None,FR
10,1,4,8,23,10,4,0.706173,0.329451,0.588839,2,8,4.3333,0.037349,16.448014,10.000000,19.406560,0,None,FR
10,1,3,5,25,15,0,0.395062,0.156860,0.661510,2,8,4.5556,0.006356,18.584946,10.000000,20.312116,0,None,FR
